"529","",,"Goswamy","Sikh Rulers and the Vaishnavas of Pindori","","","","primarydocuments",""
"530","","Telangana State Archives & Research Institute","","","Aur A","1820.767344","Farsi","primary",""
"531","","Telangana State Archives & Research Institute","","","Aur A","1855.695588","Farsi","primarymutawalli",""
"532","SA Aur 19/243","Telangana State Archives & Research Institute","","","","1854.725359","Farsi","primarymutawalli",""
"533","","Telangana State Archives & Research Institute","","","","","Farsi","primary","Read with Lucknow instructor."
"534","","Telangana State Archives & Research Institute","","","","","Farsi","primary","Read with Lucknow instructor."
"535","",,"Begum","Daftar-i-Darul Insha","","1978","","secondarychancery_practices",""
"536","SA Aur 8","Telangana State Archives & Research Institute","","","","","","primary",""
"537","i126-1-1897-2","The State Archive of Uzbekistan","","","","","","primaryhealth",""
"539","Hyderabad Residency, Old Office Records, Progs. Nos. 71","National Archive of India","","","","1832","English","primary","This volume of transcribed Residency communications might be worth re-ordering at some point, but it was just too much of a grab bag for me to adequately deal with during the Summer 2018 NAI trip."
"540","",,"Nusratallah Khan","Tayid-i Basarat","Indian risala on sword construction.","","Farsi","primary","Mentioned by Chander Shekhar. Has been published in Iran, and apparently translated as well.From the internets: نصرت الله خان فردی اهل شمشیر و قلم بوده که نیاکانش در زمان سلطنت شاهجهان از ایران بـه دهلـی رفته و به دربار راه یافتند. نصرت الله خان نیز به تبع اجدادش در دربار عهده دار سمت های مهمی گردید. او در سرودن شعر نیز مهارت داشت . رساله ای از وی در زمینة شمشیر و شیوة ساخت آن و سازندگان آن در دست است که اطلاعات مهمی را در اختیار ما می گذارد. در این جستار این رساله تصحیح شده و در اختیار خوانندگان قرار می گیرد.خلاصه ماشینی:""شمشـیری کـه در آبداری به اعتدال می ماند در خم بی خطا برآید و شمشیر در آبداری سخت اگر مایـل بـه اعتدال بود سیربر ١ باشد و در خم نماند و اگر پرسخت واقع شود در خم ٢ بـیم شکسـتن دارد و مو پیدا کردن شمشیر که مبصران هند ٹره ٣ [=تهریڑ] گویند به سختی آب است و در مغربی الاصل و آلمانی اول و جنوبی قدیم از اعتدال تخلف دیده نشد بلکه تحقیق این است که در آبداری و خمیر و ته مغربی قـدیم و آلمـانی اول خصـوص مغربـی از مرتبـه اعتدال تجاوز ندارد و جنوبی قسم اول در رنگ و خمیر تفاوت نکند مگـر در تـه انـواع و رجحان هر سه قسم اصیل اول بر اصیلهای دیگر جاها قـرار احتیـاط جمیـع امـور تمـام عیاری است مگر به حادثه آب کم شود یا هردو حادثه بی آب شدن شمشیر سوختن است و به سبب کهنگی که بر قبضه بسیار نصب کرده باشند و در آتش انداختن بـی احتیـاطی شود کمی در آبداری کند و اگر صاقل ناکاره هنگام تابستان بروز روشن کند و آفتابهـای بسیار بیند که اکثر گرم شده باشد به حادثه بسیار کمی در آبداری نقصان پـذیرد و گـرم شدن بسیار بر فسان نیز به آبداری مضر لیکن بالکل بغیر سوختن بی آب نشود بلکـه یـک 4 رخه گردد و در برش کمی کند بعضی شمشیر یک رخه بسیار می برد."""
"541","Foreign Department, Political Progs Nos 96-97, 12 August 1831","National Archive of India","","","On the Nizam's balance of accounts and loans from the British","1831","English","primaryeconomic",""
"542","Foreign Political Proceedings, vol. no. 627","National Archive of India","","","Reports of human sacrifices.","1830","","primary","These are big volumes consisting entirely of transcribed correspondence (mostly in a single hand) at Fort William. Contents relate not just to Hyderabad, but all manner of princely states."
"543","Foreign Department, Political Progs vol. 659","National Archive of India","","","","1832","English","primarymilitary","These are big volumes consisting entirely of transcribed correspondence (mostly in a single hand) at Fort William. Contents relate not just to Hyderabad, but all manner of princely states."
"544","",,"Habib","Agrarian System of Mughal India","","","","secondary",""
"545","","Telangana State Archives & Research Institute","","","","","","primary",""
"546","","Telangana State Archives & Research Institute","","","","","","primary",""
"547","Foreign Department, Political Progs vol. 672","National Archive of India",""," ","Rebellious Desmookhs.","1832","English","primarymilitary","These are big volumes consisting entirely of transcribed correspondence (mostly in a single hand) at Fort William. Contents relate not just to Hyderabad, but all manner of princely states."
"548","Hyderabad Residency, Old Office Records, Progs. Nos. 825","National Archive of India","","","","1870","English","primarylaw","Many of the correspondence copied into this volume relate to legal matters one way or another."
"549","","Telangana State Archives & Research Institute","","","","","Farsi","primary",""
"550","","Telangana State Archives & Research Institute","","","","","Farsi","primary",""
"551","","Telangana State Archives & Research Institute","","","","","","primary",""
"552","","Telangana State Archives & Research Institute","","","","","","primaryfatwa",""
"553","","Telangana State Archives & Research Institute","","","","","","primary",""
"554","","Telangana State Archives & Research Institute","","","","","","primary",""
"555","","Telangana State Archives & Research Institute","","","","","","primary",""
"556","","Telangana State Archives & Research Institute","","","","","","primary",""
"557","","Telangana State Archives & Research Institute","","","","","","primary",""
"558","","The State Archive of Uzbekistan","","","","1894.504748","","primary",""
"559","",,"Levi","Rise and Fall of Khoqand","","","","secondary",""
"560","i126-1-1903-9","The State Archive of Uzbekistan",""," ","","","","primary",""
"561","i126-1-1903-13","The State Archive of Uzbekistan","","","","","","primary",""
"562","i3-1-488","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"563","i3-1-619","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"564","i3-1-947","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"565","i3-1-1058","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"566","i3-1-529","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"567","i3-1-567","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"568","i3-1-645","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"569","i3-1-682","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"570","i3-1-896","The State Archive of Uzbekistan","","","Russian Resident","","Russian","primary","Procured by Oybek (August-September 2018)"
"571","i126-1-551","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"572","i126-1-554","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"573","i126-1-559","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"574","i126-1-562","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"575","i126-1-567","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"576","i126-1-579","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"577","i126-2-24","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"578","i126-2-30","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"579","i126-2-43","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"580","i126-2-165","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"581","i126-2-301","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"582","i126-2-336","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"583","i126-2-419","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"584","i126-2-442","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (August-September 2018)"
"585","i126-1-204","The State Archive of Uzbekistan","","Ariza ezhenedel'nye mirganov emiru o proiskhodiashchikh v khanstve sobytiiakh","Surveillance reports","","Farsi","primary","Procured by Oybek (October 2018)"
"586","i126-2-420","The State Archive of Uzbekistan","","","Qushbegi correspondence","","Farsi","primary","Procured by Oybek (October 2018)"
"587","i126-2-483","The State Archive of Uzbekistan","","","Malaria-related correspondence","","Farsi","primaryhealth","Procured by Oybek (October 2018)"
"588","i126-2-521","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (October 2018)"
"589","i126-2-530","The State Archive of Uzbekistan","","","","","Farsi","primary","Procured by Oybek (November 2018)"
"590","",,"Lithographic Press of Gulam-Khasan Arifdzhanov","Alf leila wa leila turki bit-tasavvur","","","Turkic","primaryliteraturetranslation","https://twitter.com/incunabula/status/1066374678321786880The text is written in the Uzbek version of Turkish (known at the time as Turki) using Arabic script in Riq'ah style. Published by Typography Asia (1908-18) on the steam-driven lithographic press of Gulam-Khasan Arifdzhanov, the first establishment to print in the Uzbek language."
"591","i126-1-39","The State Archive of Uzbekistan","","Ariza bukharskikh chinovnikov emiru o priezde vnov' naznachennykh kazi s manshurom v vilaiety i tumany Bukharskogo khanstva","","","Farsi","primaryqazi","Procured by Oybek (November 2018)"
"592","i126-1-65","The State Archive of Uzbekistan","","","Deceased Qushbegi-sponsored students in Bukhara.","","Farsi","primary","Procured by Oybek (November 2018)"
"593","i126-1-74","The State Archive of Uzbekistan","","Spisok gosudarstvennya stroenii g. Bukhary","State construction projects in Bukhara.","","Farsi","primary","Procured by Oybek (November 2018)"
"594","i126-1-81","The State Archive of Uzbekistan","","","Russians bicycling in old Bukhara.","","Farsi","primary","Procured by Oybek (November 2018)"
"595","i126-1-83","The State Archive of Uzbekistan","","Pis'ma bukharskikh chinovnikov koshbegi po razlichnym administrativnym voprosam.","","1876.070397","Farsi","primary","Procured by Oybek (November 2018)"
